"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A_33_P3306363",-1.02175121923075,5.82981510384615,-4.73248578171183,6.91239406622165e-06,2.2847260333171e-05,2.88980774097802
"A_24_P225970",1.18761413269232,2.9414763375,4.73004584851993,6.98125653833318e-06,2.30614893940707e-05,2.88024320517872
"A_33_P3739870",-1.1744482076923,3.71228161923077,-4.72982128506323,6.98762775018767e-06,2.30715770900727e-05,2.87936307737921
"A_23_P31686",1.05041564615386,5.67375677307692,4.72864686718671,7.02103977939622e-06,2.3168279059668e-05,2.87476064255537
"A_33_P3741022",1.11367848461539,2.48418275576923,4.72588668061137,7.10017793097151e-06,2.34135903390102e-05,2.8639466466569
"A_33_P3298612",-1.58839754615383,5.72724593461539,-4.72586302772105,7.10085981465988e-06,2.34135903390102e-05,2.86385399589691
"A_23_P133359",-1.05849143076922,6.0711996,-4.72432637980356,7.14529584281745e-06,2.35464810368292e-05,2.8578354358371
"A_23_P2501",1.12397546634616,1.62975894375,4.723049211145,7.18243350095597e-06,2.36551810736273e-05,2.85283414034469
"A_33_P3411744",1.15969009807693,3.54041779903846,4.72244968025324,7.19993122884186e-06,2.37105249706649e-05,2.85048672574584
"A_23_P5778",-1.17556382115383,5.33830801634615,-4.72173550346163,7.22082893801086e-06,2.37770538086914e-05,2.84769067701711
"A_23_P500206",-1.42157541923075,7.56884851538462,-4.72049716341597,7.25720383342272e-06,2.38853262697756e-05,2.8428431460639
"A_33_P3382634",-1.24137714923076,3.70206432923077,-4.72047226246519,7.25793709139069e-06,2.38854398377788e-05,2.84274567878208
"A_33_P3399881",-1.22238645384615,3.29657153269231,-4.72021519841328,7.26551105394783e-06,2.39057622829049e-05,2.84173949839882
"A_24_P406986",1.00303576538463,4.93189700576923,4.7178178517768,7.33651492361918e-06,2.41208126992473e-05,2.83235770274375
"A_33_P3414907",1.19941280769233,6.19758190192308,4.71666334767262,7.37094828416047e-06,2.42293610152377e-05,2.82784076229653
"A_23_P39955",-1.11032109615381,11.4055872115385,-4.71614053433067,7.38659282370356e-06,2.42737841273466e-05,2.82579551728263
"A_24_P272451",-1.46998943461537,5.98295843461538,-4.71474605125194,7.42847864638012e-06,2.44020455092458e-05,2.82034102262246
"A_23_P83498",1.31178305000001,3.33987402115385,4.71451238963757,7.43551958901946e-06,2.44228275306478e-05,2.8194271621784
"A_33_P3358462",-1.45568925576922,4.42698599326923,-4.71421887436388,7.4443732773149e-06,2.44495591601129e-05,2.81827925329026
"A_33_P3249259",-1.1152270653846,4.34848338461538,-4.71299977775431,7.48125603068291e-06,2.45541790587455e-05,2.8135119859168
"A_24_P758256",-1.09510269230769,2.700424275,-4.71193998072947,7.51346323559211e-06,2.4643323141647e-05,2.80936831010746
"A_33_P3410121",-1.50346951153845,5.61496448653846,-4.71066256153009,7.55246269692158e-06,2.47562329986527e-05,2.80437456444723
"A_33_P3252444",-1.22906146634615,3.11043375528846,-4.70980135749241,7.57886585687291e-06,2.48316276800045e-05,2.80100840354534
"A_23_P37736",1.17589325000002,6.97905563269231,4.70834737891246,7.62364579651339e-06,2.49568171099614e-05,2.79532619293584
"A_32_P145051",-1.14284399423075,6.79820629903846,-4.70768388131408,7.64416548286577e-06,2.50120138509429e-05,2.79273359550802
"A_32_P300427",1.37778288826924,2.18724751701923,4.70747746114381,7.65056025975362e-06,2.50305418605626e-05,2.79192706327055
"A_33_P3392530",-1.35858875038461,2.50717060461538,-4.70566095972931,7.70705853483913e-06,2.51960962027932e-05,2.78483055762825
"A_32_P144920",1.02870246346156,6.31005932788462,4.70494332553995,7.7294902658426e-06,2.52621824034131e-05,2.78202747594024
"A_32_P377880",1.21127474807693,3.77818852403846,4.70490957733158,7.7305467206276e-06,2.52632197467699e-05,2.78189566217674
"A_23_P141847",1.00127517884618,7.28966695480769,4.70258051404484,7.80379498975513e-06,2.54904084218633e-05,2.77280029474407
"A_33_P3270417",-1.21243110961538,3.9406352875,-4.69926574798788,7.90920474079689e-06,2.58075931323654e-05,2.7598606626221
"A_33_P3350892",-1.00196738076922,5.03129529038462,-4.69873618443807,7.92617227053181e-06,2.58555536524085e-05,2.75779399186819
"A_23_P83098",-1.05425194423074,10.9503897586538,-4.69830491128039,7.94001658540312e-06,2.58858928887778e-05,2.75611102072287
"A_33_P3303542",-1.02162868653844,8.32060924903846,-4.69782964226712,7.95530036540074e-06,2.59258301449608e-05,2.75425647986646
"A_24_P6626",1.29566621346155,3.02632419326923,4.69743110268525,7.96813865056405e-06,2.59627188535155e-05,2.75270143826192
"A_33_P3379956",-1.41839277884614,5.41927695865385,-4.69550841429548,8.03035755777131e-06,2.61554752165123e-05,2.74520060650473
"A_33_P3364836",-1.54109723923076,3.56492386692308,-4.69478614296493,8.05385200856525e-06,2.62270004009513e-05,2.74238338455318
"A_23_P388150",-1.59818442692307,4.77997905769231,-4.6944592088762,8.06450860070666e-06,2.62567003998434e-05,2.74110826997089
"A_23_P20484",2.32903792326924,4.01457098451923,4.69423691907007,8.07176206156543e-06,2.627531116565e-05,2.74024132413086
"A_33_P3419880",-1.14688919884615,2.91933737942308,-4.69413618531353,8.07505115153697e-06,2.62835149031602e-05,2.73984846423819
"A_24_P933011",-1.05135543461537,5.43874653269231,-4.69220858305997,8.13824078645811e-06,2.64740659310523e-05,2.73233190973093
"A_33_P3293307",-1.18984266923075,6.77358434807692,-4.69150819257033,8.16131912917723e-06,2.65440886577227e-05,2.72960128386279
"A_32_P215318",1.05758911153847,3.46399506346154,4.68978123129039,8.21849507109083e-06,2.67147981185905e-05,2.72286948459547
"A_33_P3395191",-1.25683624730769,2.87350496096154,-4.68887765461223,8.24856506625097e-06,2.67998003668526e-05,2.71934793356667
"A_33_P3277527",-1.08533481153845,4.72717977884615,-4.68764664030372,8.28970348093689e-06,2.6920666358433e-05,2.71455095849538
"A_24_P157087",1.07063014038464,7.12760922019231,4.68296214566396,8.44807738785916e-06,2.74037416349582e-05,2.6963041088729
"A_32_P120183",-1.04228484403846,2.02314796144231,-4.67929563746519,8.57407723114198e-06,2.77808229376423e-05,2.68203080634031
"A_33_P3389558",-1.19466624230769,3.28073368269231,-4.6783201836436,8.60790433426952e-06,2.78719327326262e-05,2.67823470735496
"A_24_P51909",-1.09152533653845,4.21749981442308,-4.67750285848546,8.63634735985754e-06,2.79587330052098e-05,2.6750543846603
"A_23_P102950",-1.98903343846151,9.91668244038462,-4.67722744472056,8.64595229775353e-06,2.79871768365634e-05,2.67398279444494
"A_33_P3342300",1.43941872692309,2.99072569038462,4.67696727769148,8.65503502057512e-06,2.80059695293752e-05,2.67297056476265
"A_33_P3331345",1.13409671538463,5.49500919807692,4.67675112585505,8.66258815591086e-06,2.80277568323238e-05,2.67212961267271
"A_24_P298360",1.02266130961541,6.92089430673077,4.67534355641683,8.71193025384621e-06,2.81687392988294e-05,2.6666539994946
"A_33_P3315959",1.97726275576925,4.55108220288461,4.67479596528472,8.73119946484793e-06,2.82283733383994e-05,2.66452409640468
"A_32_P480330",1.07131852115385,2.22622660480769,4.67461594845825,8.73754310199977e-06,2.82462110701398e-05,2.66382394108699
"A_33_P3348787",-1.2422384076923,3.43757180384615,-4.67320029430439,8.78758544385051e-06,2.83945583918274e-05,2.65831852843843
"A_23_P17481",-1.09881432884614,4.9179174375,-4.6715557854204,8.84606640109509e-06,2.85727192467763e-05,2.6519244829484
"A_23_P115022",-1.41884629230766,12.6157520557692,-4.67078242234113,8.87369845234462e-06,2.86538479308989e-05,2.64891806575284
"A_23_P18282",-1.63215603076921,8.61270977692308,-4.66906468879431,8.93537213723378e-06,2.88366527348057e-05,2.64224161497226
"A_32_P3914",-1.3319728653846,7.517354475,-4.66617979813493,9.03988732357216e-06,2.91601838616275e-05,2.63103230781529
"A_33_P3279505",-1.35232071538461,4.05001599807692,-4.66532555389941,9.07106194153085e-06,2.92552231670298e-05,2.62771399527931
"A_23_P56659",1.24617429807694,4.85538325865385,4.66391745685628,9.12267626378296e-06,2.94105859402898e-05,2.62224511158732
"A_24_P207828",-1.22173110384615,3.27322005576923,-4.66227273698542,9.1833244412265e-06,2.95949447887664e-05,2.61585858526546
"A_23_P92334",1.08350271538463,3.68178805192308,4.6601105611186,9.2636481608746e-06,2.98315501991546e-05,2.60746500372393
"A_33_P3374997",-1.1965907826923,4.12516148942308,-4.65785174086078,9.34828908965132e-06,3.00840299333036e-05,2.59869898073607
"A_24_P115651",-2.02030181346153,5.36517733942308,-4.65760876606833,9.35743817836515e-06,3.0107803958119e-05,2.59775621129102
"A_33_P3306624",-1.1164567076923,4.68079359615385,-4.65701564983674,9.37980810991502e-06,3.01769393525859e-05,2.59545498958703
"A_23_P340308",-1.12275153653844,6.38403623173077,-4.65686458081336,9.38551409263576e-06,3.01924551316175e-05,2.59486889020885
"A_23_P152406",1.12127982692309,5.70962183653846,4.65645427708907,9.4010285270928e-06,3.02336025835914e-05,2.59327710638637
"A_23_P86540",-2.40071908653845,5.65369699711538,-4.65522946818977,9.44748902169307e-06,3.03632490812838e-05,2.58852597744067
"A_32_P161166",-1.04490674230767,8.18760260192308,-4.65361707586662,9.50899095075518e-06,3.05494208336151e-05,2.58227263574363
"A_23_P79217",1.46964258519232,2.55255981990385,4.6526683364898,9.54536005135499e-06,3.06489801461082e-05,2.57859380550148
"A_33_P3423202",-1.28868235384614,5.05956786153846,-4.65116007319385,9.60345558067785e-06,3.08163802458078e-05,2.57274638233079
"A_23_P16523",1.48510631153849,11.3150607903846,4.65039490531182,9.63305926013648e-06,3.09015451097265e-05,2.56978036120006
"A_33_P3399985",1.79052170769232,3.28589999615385,4.65013905073167,9.64297775889809e-06,3.09275575842009e-05,2.56878866346352
"A_33_P3420900",-1.52685584807691,5.74498889134615,-4.65002463652371,9.64741635854948e-06,3.0938890457294e-05,2.56834520320859
"A_33_P3398356",1.26378065000001,2.50356245576923,4.64946979357095,9.66896909421602e-06,3.10021921534177e-05,2.56619477849632
"A_23_P214360",1.45093117115386,4.43102696634615,4.64855820339881,9.70448089556075e-06,3.11073021805095e-05,2.56266206263495
"A_23_P45338",-1.35425002499999,4.50518139711538,-4.64834532053074,9.71279211576168e-06,3.11310241812547e-05,2.56183713624008
"A_32_P150142",-1.39192738461536,10.3578752019231,-4.64763727615365,9.74048471053277e-06,3.12103797529592e-05,2.55909362570129
"A_33_P3222529",-1.5475480126923,3.23523182634615,-4.64759892948927,9.74198668288261e-06,3.12103797529592e-05,2.55894504897637
"A_23_P212749",-1.19420245961536,8.96594789903846,-4.64708355135053,9.76219493410197e-06,3.12717748507551e-05,2.55694826013671
"A_33_P3277808",-1.37332788653845,5.95911035865385,-4.64659948782579,9.78121229910537e-06,3.13238879539366e-05,2.5550729299469
"A_33_P3365437",-1.23578715576922,4.22780562211539,-4.64633146786922,9.79175740847497e-06,3.13547207020047e-05,2.55403463828451
"A_33_P3279381",-1.28811620961538,2.18946685288462,-4.64610162593679,9.80080919335677e-06,3.13807662660654e-05,2.55314427719901
"A_23_P17821",-1.34788599423076,4.65863371057692,-4.64594833647248,9.80685064407893e-06,3.13971692016999e-05,2.55255048099696
"A_33_P3306664",-1.09305974230769,2.38384040192308,-4.64556798896726,9.82185649984378e-06,3.14393221026463e-05,2.55107718758017
"A_33_P3412349",1.08892487115386,3.67509729711538,4.64506327656993,9.84180326840207e-06,3.15002210790064e-05,2.54912228378085
"A_33_P3228340",-1.02871663269229,6.13389114711538,-4.64354031416915,9.90223048642549e-06,3.16728684118539e-05,2.54322423810194
"A_24_P219156",1.06532217250001,3.58274215990385,4.64344069261576,9.90619571067304e-06,3.1682586824283e-05,2.54283847360482
"A_33_P3379526",-1.45609089615383,5.96226562884615,-4.64033631589473,1.00305324308106e-05,3.20562537474194e-05,2.53082013131274
"A_23_P163737",-1.3436122076923,3.81581815576923,-4.63877610819942,1.00935914019327e-05,3.22457228871277e-05,2.52478191546018
"A_32_P72181",1.02177401269232,2.11538765134615,4.63794508531129,1.01273354337394e-05,3.23384126232148e-05,2.52156629068954
"A_23_P2294",1.00407659153848,6.07904425038461,4.63757503637608,1.01423965607024e-05,3.23774319793137e-05,2.52013451680108
"A_23_P27346",1.1395156519231,7.02391234134615,4.63649256145194,1.01865783365627e-05,3.25063300297539e-05,2.51594669453255
"A_33_P3270429",-1.07615128653845,4.48196525480769,-4.63542180525622,1.0230465165974e-05,3.26341910011655e-05,2.51180484385528
"A_32_P25357",1.31948395384617,4.80445791923077,4.63414395994637,1.02830796089855e-05,3.27875739435621e-05,2.50686276697501
"A_32_P225355",1.23703411346155,4.79935364519231,4.63308567382225,1.03268521499053e-05,3.29140127776423e-05,2.50277051807756
"A_23_P25030",-1.51017113846151,10.2053655384615,-4.63266536280613,1.03442869591518e-05,3.29665076565995e-05,2.50114540363733
"A_33_P3271187",-1.09569034999998,6.26068699615385,-4.63099412972713,1.04138933789594e-05,3.31821511346912e-05,2.4946846163681
"A_33_P3330663",1.11383979807694,7.53057185480769,4.62906084759941,1.04949799931088e-05,3.34093780130785e-05,2.48721270020149
"A_33_P3384657",-1.20073965576923,2.55435615903846,-4.62784609058261,1.05462423245653e-05,3.35569395309147e-05,2.4825188569325
"A_24_P289273",-1.25708199230768,4.32580924423077,-4.62775072018992,1.05502771721683e-05,3.35666534415701e-05,2.4821503784705
"A_33_P3388391",1.81345814615386,4.04515470384615,4.62509527388644,1.06632236646743e-05,3.39070673980989e-05,2.47189266156923
"A_24_P453544",-1.26820760192306,7.56538126442308,-4.62272003413851,1.07652432568632e-05,3.42091949660088e-05,2.46272065337878
"A_33_P3368555",-1.09206979615383,5.455677,-4.61989909350329,1.08876343688832e-05,3.45659891921181e-05,2.45183161775764
"A_24_P321581",1.04424990903847,1.95659520509615,4.61928946021763,1.09142607970771e-05,3.46440873643314e-05,2.44947896719647
"A_33_P3412320",-1.3281415201923,2.40238064375,-4.61553915734516,1.10794518187623e-05,3.51423310309687e-05,2.43501060576155
"A_33_P3221925",-1.26116314423075,6.75221429519231,-4.61472781842553,1.11155063471806e-05,3.52436094486296e-05,2.43188155088733
"A_33_P3345952",-1.39361336923076,3.31817119615385,-4.61361117341337,1.11653139669946e-05,3.53884030907533e-05,2.42757563162046
"A_33_P3395675",1.37204993269235,13.6650868509615,4.61319049230902,1.11841343022917e-05,3.54381964085315e-05,2.42595361311031
"A_23_P307161",-1.06839582884615,2.16996884288462,-4.61236784580212,1.12210264678223e-05,3.5548503035178e-05,2.42278202146333
"A_33_P3412087",-1.21742387499998,7.5133454375,-4.61201293222312,1.1236979172792e-05,3.55924443164891e-05,2.42141382055698
"A_33_P3392787",-1.33070338942307,3.47673926105769,-4.61001976374892,1.1326977098835e-05,3.58608926710639e-05,2.41373140210484
"A_24_P120734",1.05439819038462,1.75718566826923,4.60936092412147,1.13568789710301e-05,3.5948902108225e-05,2.41119247150852
"A_23_P422018",-1.08322816596153,2.61677458432692,-4.60360030456332,1.16216041562502e-05,3.67324359568286e-05,2.38900337625642
"A_33_P3261074",-1.39849296538461,3.09178952692308,-4.60289619557683,1.16543677704005e-05,3.68257768067664e-05,2.38629251095767
"A_33_P3709173",1.00346446750001,2.75633375028846,4.60133801261163,1.17271913465576e-05,3.7035345694695e-05,2.38029438444586
"A_24_P709377",-1.06767931923074,8.72907129038462,-4.60112441384965,1.17372084087425e-05,3.70635561234222e-05,2.37947225468878
"A_33_P3221999",1.03498588461541,10.3669837692308,4.59996385536431,1.17917796070572e-05,3.72255635674212e-05,2.37500577275099
"A_23_P170679",-1.59634061730767,6.96504637211538,-4.59956958889209,1.18103744332828e-05,3.72773803557622e-05,2.37348858392768
"A_33_P3351120",1.42727461153848,5.29547088076923,4.59900252459926,1.18371687145983e-05,3.73516051113369e-05,2.37130659807098
"A_33_P3631491",-1.33346936346153,2.75048883942308,-4.5974547895967,1.1910600338192e-05,3.75659763203927e-05,2.36535203541303
"A_33_P3209135",-1.14902192884614,4.66808002596154,-4.59089532067577,1.22267351490617e-05,3.85026704376211e-05,2.34013074818185
"A_33_P3806676",-1.55474803653844,7.37267473173077,-4.59021253479839,1.22601049851017e-05,3.85935324344536e-05,2.33750679984767
"A_33_P3374049",1.28186483653848,4.75765123942308,4.59013545427274,1.2263877678479e-05,3.86018536540926e-05,2.33721059545653
"A_23_P325924",1.09440228076924,3.89364439615385,4.58951917841444,1.2294081624806e-05,3.86826760107458e-05,2.33484249486917
"A_23_P145514",-1.30987046346152,6.62897028557692,-4.5893888061494,1.23004804451315e-05,3.86992474050556e-05,2.33434155374559
"A_33_P3360814",-1.18846131346152,5.18099493557692,-4.58815883297099,1.23610077952478e-05,3.8875363829695e-05,2.32961598308794
"GE_BrightCorner",1.09378988461542,12.0727249711538,4.57932849980977,1.28040927953074e-05,4.01617089394377e-05,2.29571452505916
"A_23_P73667",-1.25106774999998,7.74307730769231,-4.57876926461347,1.28326654458289e-05,4.02446256682996e-05,2.29356897263391
"A_33_P3384477",-1.13153699230768,4.64900684615385,-4.57856629248195,1.28430510241701e-05,4.02728202145863e-05,2.29279029636901
"A_33_P3281745",1.19700076346155,3.41539081057692,4.57715648282486,1.29154122252644e-05,4.04885854820444e-05,2.28738237986885
"A_23_P135769",1.28656795192312,12.4383457451923,4.5725963217656,1.31521829862234e-05,4.11930612990721e-05,2.26989758114732
"A_23_P216017",1.08602310576925,5.11396152596154,4.5711844129881,1.32263391024611e-05,4.1406351272042e-05,2.26448632882016
"A_24_P214858",-1.80477970961537,5.63587099326923,-4.56803994069308,1.33929492203554e-05,4.18934098828157e-05,2.25243890134711
"A_33_P3809328",-1.42301192692306,6.36209695769231,-4.56789638555561,1.3400603763903e-05,4.19135180219139e-05,2.25188903028084
"A_23_P84596",1.37646174615387,8.19102784807692,4.56736339320021,1.34290606428015e-05,4.19833162568945e-05,2.24984756680962
"A_33_P3385351",-1.2022286480769,7.6978655375,-4.5672899366925,1.34329871239495e-05,4.19889895648178e-05,2.24956622670802
"A_33_P3249534",-1.25332567692307,3.31173723461538,-4.5672605093211,1.34345604209816e-05,4.19889895648178e-05,2.24945352005218
"A_24_P383762",-1.0700187653846,5.17240894807692,-4.56567340063903,1.35196777458278e-05,4.22357105086485e-05,2.2433756224446
"A_23_P316064",-1.21394437307691,3.50860854038462,-4.56465793805285,1.35744108662378e-05,4.23950741562913e-05,2.23948760786153
"A_23_P304356",1.14760164615386,4.34819775769231,4.56418482375049,1.35999847210583e-05,4.24612799370745e-05,2.23767633998871
